Date,Close,Company,Ticker
2025-01-08,37.98754119873047,Daimler Truck,DTG.DE
2025-01-09,37.444862365722656,Daimler Truck,DTG.DE
2025-01-10,36.3785400390625,Daimler Truck,DTG.DE
2025-01-13,35.81682205200195,Daimler Truck,DTG.DE
2025-01-14,36.3975830078125,Daimler Truck,DTG.DE
2025-01-15,36.86409759521485,Daimler Truck,DTG.DE
2025-01-16,36.18812561035156,Daimler Truck,DTG.DE
2025-01-17,36.18812561035156,Daimler Truck,DTG.DE
2025-01-20,36.18812561035156,Daimler Truck,DTG.DE
2025-01-21,36.18812561035156,Daimler Truck,DTG.DE
2025-01-22,37.68287658691406,Daimler Truck,DTG.DE
2025-01-23,37.79712677001953,Daimler Truck,DTG.DE
2025-01-24,37.79712677001953,Daimler Truck,DTG.DE
2025-01-27,38.139869689941406,Daimler Truck,DTG.DE
2025-01-28,37.501983642578125,Daimler Truck,DTG.DE
2025-01-29,40.33914566040039,Daimler Truck,DTG.DE
2025-01-30,40.9103889465332,Daimler Truck,DTG.DE
2025-01-31,40.60572814941406,Daimler Truck,DTG.DE
2025-02-03,39.40612030029297,Daimler Truck,DTG.DE
2025-02-04,39.13954162597656,Daimler Truck,DTG.DE
2025-02-05,38.28268051147461,Daimler Truck,DTG.DE
2025-02-06,39.08241653442383,Daimler Truck,DTG.DE
2025-02-07,39.24427032470703,Daimler Truck,DTG.DE
2025-02-10,39.24427032470703,Daimler Truck,DTG.DE
2025-02-11,39.63461685180664,Daimler Truck,DTG.DE
2025-02-12,38.79679489135742,Daimler Truck,DTG.DE
2025-02-13,40.08208847045898,Daimler Truck,DTG.DE
2025-02-14,40.6247673034668,Daimler Truck,DTG.DE
2025-02-17,40.87230682373047,Daimler Truck,DTG.DE
2025-02-18,40.87230682373047,Daimler Truck,DTG.DE
2025-02-19,40.06304931640625,Daimler Truck,DTG.DE
2025-02-20,39.78694915771485,Daimler Truck,DTG.DE
2025-02-21,39.78694915771485,Daimler Truck,DTG.DE
2025-02-24,39.94879913330078,Daimler Truck,DTG.DE
2025-02-25,40.23441696166992,Daimler Truck,DTG.DE
2025-02-26,40.23441696166992,Daimler Truck,DTG.DE
2025-02-27,39.49180603027344,Daimler Truck,DTG.DE
2025-02-28,40.091609954833984,Daimler Truck,DTG.DE
2025-03-03,41.14840698242188,Daimler Truck,DTG.DE
2025-03-04,37.920894622802734,Daimler Truck,DTG.DE
2025-03-05,40.386749267578125,Daimler Truck,DTG.DE
2025-03-06,42.89068984985352,Daimler Truck,DTG.DE
2025-03-07,41.71012878417969,Daimler Truck,DTG.DE
2025-03-10,40.97703552246094,Daimler Truck,DTG.DE
2025-03-11,38.78727722167969,Daimler Truck,DTG.DE
2025-03-12,38.82535934448242,Daimler Truck,DTG.DE
2025-03-13,37.10211563110352,Daimler Truck,DTG.DE
2025-03-14,37.94945526123047,Daimler Truck,DTG.DE
2025-03-17,37.94945526123047,Daimler Truck,DTG.DE
2025-03-18,39.3109130859375,Daimler Truck,DTG.DE
2025-03-19,38.81583786010742,Daimler Truck,DTG.DE
2025-03-20,37.549583435058594,Daimler Truck,DTG.DE
2025-03-21,36.61655807495117,Daimler Truck,DTG.DE
2025-03-24,36.61655807495117,Daimler Truck,DTG.DE
2025-03-25,36.4166259765625,Daimler Truck,DTG.DE
2025-03-26,36.52135467529297,Daimler Truck,DTG.DE
2025-03-27,36.09292221069336,Daimler Truck,DTG.DE
2025-03-28,35.82634353637695,Daimler Truck,DTG.DE
2025-03-31,35.34078598022461,Daimler Truck,DTG.DE
2025-04-01,35.32174301147461,Daimler Truck,DTG.DE
2025-04-02,35.331268310546875,Daimler Truck,DTG.DE
2025-04-03,33.17007064819336,Daimler Truck,DTG.DE
2025-04-04,32.037109375,Daimler Truck,DTG.DE
2025-04-07,31.275453567504883,Daimler Truck,DTG.DE
2025-04-08,30.99935531616211,Daimler Truck,DTG.DE
2025-04-09,30.228178024291992,Daimler Truck,DTG.DE
2025-04-10,31.24689292907715,Daimler Truck,DTG.DE
2025-04-11,30.84702491760254,Daimler Truck,DTG.DE
2025-04-14,32.027587890625,Daimler Truck,DTG.DE
2025-04-15,32.027587890625,Daimler Truck,DTG.DE
2025-04-16,32.303688049316406,Daimler Truck,DTG.DE
2025-04-17,31.87525749206543,Daimler Truck,DTG.DE
2025-04-22,33.88999938964844,Daimler Truck,DTG.DE
2025-04-23,34.0,Daimler Truck,DTG.DE
2025-04-24,34.31999969482422,Daimler Truck,DTG.DE
2025-04-25,35.08000183105469,Daimler Truck,DTG.DE
2025-04-28,35.45000076293945,Daimler Truck,DTG.DE
2025-04-29,35.45000076293945,Daimler Truck,DTG.DE
2025-04-30,35.15999984741211,Daimler Truck,DTG.DE
2025-05-02,35.59000015258789,Daimler Truck,DTG.DE
2025-05-05,35.77000045776367,Daimler Truck,DTG.DE
2025-05-06,35.560001373291016,Daimler Truck,DTG.DE
2025-05-07,35.40999984741211,Daimler Truck,DTG.DE
2025-05-08,36.209999084472656,Daimler Truck,DTG.DE
2025-05-09,37.11000061035156,Daimler Truck,DTG.DE
2025-05-12,39.02999877929688,Daimler Truck,DTG.DE
2025-05-13,39.7599983215332,Daimler Truck,DTG.DE
2025-05-14,39.7599983215332,Daimler Truck,DTG.DE
2025-05-15,40.18999862670898,Daimler Truck,DTG.DE
2025-05-16,40.18999862670898,Daimler Truck,DTG.DE
2025-05-19,40.040000915527344,Daimler Truck,DTG.DE
2025-05-20,39.95000076293945,Daimler Truck,DTG.DE
2025-05-21,39.7599983215332,Daimler Truck,DTG.DE
2025-05-22,39.209999084472656,Daimler Truck,DTG.DE
2025-05-23,38.34999847412109,Daimler Truck,DTG.DE
2025-05-26,39.18999862670898,Daimler Truck,DTG.DE
2025-05-27,39.63999938964844,Daimler Truck,DTG.DE
2025-05-28,37.970001220703125,Daimler Truck,DTG.DE
2025-05-29,38.11000061035156,Daimler Truck,DTG.DE
2025-05-30,38.59999847412109,Daimler Truck,DTG.DE
2025-06-02,37.040000915527344,Daimler Truck,DTG.DE
2025-01-02,27.0,Delivery Hero,DHER.DE
2025-01-03,27.799999237060547,Delivery Hero,DHER.DE
2025-01-06,27.899999618530277,Delivery Hero,DHER.DE
2025-01-07,29.559999465942383,Delivery Hero,DHER.DE
2025-01-08,29.559999465942383,Delivery Hero,DHER.DE
2025-01-09,28.600000381469727,Delivery Hero,DHER.DE
2025-01-10,28.13999938964844,Delivery Hero,DHER.DE
2025-01-13,28.600000381469727,Delivery Hero,DHER.DE
2025-01-14,29.309999465942383,Delivery Hero,DHER.DE
2025-01-15,29.0,Delivery Hero,DHER.DE
2025-01-16,28.3700008392334,Delivery Hero,DHER.DE
2025-01-17,28.3700008392334,Delivery Hero,DHER.DE
2025-01-20,28.3700008392334,Delivery Hero,DHER.DE
2025-01-21,28.3700008392334,Delivery Hero,DHER.DE
2025-01-22,25.920000076293945,Delivery Hero,DHER.DE
2025-01-23,25.40999984741211,Delivery Hero,DHER.DE
2025-01-24,25.40999984741211,Delivery Hero,DHER.DE
2025-01-27,25.6299991607666,Delivery Hero,DHER.DE
2025-01-28,25.649999618530277,Delivery Hero,DHER.DE
2025-01-29,25.59000015258789,Delivery Hero,DHER.DE
2025-01-30,25.399999618530277,Delivery Hero,DHER.DE
2025-01-31,24.96999931335449,Delivery Hero,DHER.DE
2025-02-03,24.850000381469727,Delivery Hero,DHER.DE
2025-02-04,25.18000030517578,Delivery Hero,DHER.DE
2025-02-05,25.40999984741211,Delivery Hero,DHER.DE
2025-02-06,25.600000381469727,Delivery Hero,DHER.DE
2025-02-07,25.520000457763672,Delivery Hero,DHER.DE
2025-02-10,25.520000457763672,Delivery Hero,DHER.DE
2025-02-11,27.489999771118164,Delivery Hero,DHER.DE
2025-02-12,26.25,Delivery Hero,DHER.DE
2025-02-13,29.57999992370605,Delivery Hero,DHER.DE
2025-02-14,30.299999237060547,Delivery Hero,DHER.DE
2025-02-17,32.349998474121094,Delivery Hero,DHER.DE
2025-02-18,32.349998474121094,Delivery Hero,DHER.DE
2025-02-19,29.31999969482422,Delivery Hero,DHER.DE
2025-02-20,28.520000457763672,Delivery Hero,DHER.DE
2025-02-21,28.520000457763672,Delivery Hero,DHER.DE
2025-02-24,27.209999084472656,Delivery Hero,DHER.DE
2025-02-25,26.88999938964844,Delivery Hero,DHER.DE
2025-02-26,27.790000915527344,Delivery Hero,DHER.DE
2025-02-27,28.31999969482422,Delivery Hero,DHER.DE
2025-02-28,28.020000457763672,Delivery Hero,DHER.DE
2025-03-03,28.6299991607666,Delivery Hero,DHER.DE
2025-03-04,27.170000076293945,Delivery Hero,DHER.DE
2025-03-05,28.940000534057617,Delivery Hero,DHER.DE
2025-03-06,28.420000076293945,Delivery Hero,DHER.DE
2025-03-07,28.84000015258789,Delivery Hero,DHER.DE
2025-03-10,27.93000030517578,Delivery Hero,DHER.DE
2025-03-11,26.200000762939453,Delivery Hero,DHER.DE
2025-03-12,24.979999542236328,Delivery Hero,DHER.DE
2025-03-13,24.280000686645508,Delivery Hero,DHER.DE
2025-03-14,23.86000061035156,Delivery Hero,DHER.DE
2025-03-17,23.86000061035156,Delivery Hero,DHER.DE
2025-03-18,24.25,Delivery Hero,DHER.DE
2025-03-19,23.959999084472656,Delivery Hero,DHER.DE
2025-03-20,22.6299991607666,Delivery Hero,DHER.DE
2025-03-21,24.11000061035156,Delivery Hero,DHER.DE
2025-03-24,24.11000061035156,Delivery Hero,DHER.DE
2025-03-25,24.299999237060547,Delivery Hero,DHER.DE
2025-03-26,23.81999969482422,Delivery Hero,DHER.DE
2025-03-27,23.68000030517578,Delivery Hero,DHER.DE
2025-03-28,22.57999992370605,Delivery Hero,DHER.DE
2025-03-31,21.96999931335449,Delivery Hero,DHER.DE
2025-04-01,22.63999938964844,Delivery Hero,DHER.DE
2025-04-02,22.780000686645508,Delivery Hero,DHER.DE
2025-04-03,22.1299991607666,Delivery Hero,DHER.DE
2025-04-04,21.71999931335449,Delivery Hero,DHER.DE
2025-04-07,21.059999465942383,Delivery Hero,DHER.DE
2025-04-08,23.3700008392334,Delivery Hero,DHER.DE
2025-04-09,22.799999237060547,Delivery Hero,DHER.DE
2025-04-10,23.040000915527344,Delivery Hero,DHER.DE
2025-04-11,22.31999969482422,Delivery Hero,DHER.DE
2025-04-14,23.31999969482422,Delivery Hero,DHER.DE
2025-04-15,23.31999969482422,Delivery Hero,DHER.DE
2025-04-16,24.280000686645508,Delivery Hero,DHER.DE
2025-04-17,23.600000381469727,Delivery Hero,DHER.DE
2025-04-22,23.6299991607666,Delivery Hero,DHER.DE
2025-04-23,24.89999961853028,Delivery Hero,DHER.DE
2025-04-24,25.14999961853028,Delivery Hero,DHER.DE
2025-04-25,26.56999969482422,Delivery Hero,DHER.DE
2025-04-28,26.280000686645508,Delivery Hero,DHER.DE
2025-04-29,26.280000686645508,Delivery Hero,DHER.DE
2025-04-30,24.790000915527344,Delivery Hero,DHER.DE
2025-05-02,26.0,Delivery Hero,DHER.DE
2025-05-05,26.059999465942383,Delivery Hero,DHER.DE
2025-05-06,26.100000381469727,Delivery Hero,DHER.DE
2025-05-07,24.420000076293945,Delivery Hero,DHER.DE
2025-05-08,25.350000381469727,Delivery Hero,DHER.DE
2025-05-09,25.920000076293945,Delivery Hero,DHER.DE
2025-05-12,27.38999938964844,Delivery Hero,DHER.DE
2025-05-13,26.89999961853028,Delivery Hero,DHER.DE
2025-05-14,26.89999961853028,Delivery Hero,DHER.DE
2025-05-15,26.690000534057617,Delivery Hero,DHER.DE
2025-05-16,26.690000534057617,Delivery Hero,DHER.DE
2025-05-19,26.700000762939453,Delivery Hero,DHER.DE
2025-05-20,26.270000457763672,Delivery Hero,DHER.DE
2025-05-21,25.82999992370605,Delivery Hero,DHER.DE
2025-05-22,24.600000381469727,Delivery Hero,DHER.DE
2025-05-23,24.450000762939453,Delivery Hero,DHER.DE
2025-05-26,24.84000015258789,Delivery Hero,DHER.DE
2025-05-27,25.770000457763672,Delivery Hero,DHER.DE
2025-05-28,25.59000015258789,Delivery Hero,DHER.DE
2025-05-29,25.68000030517578,Delivery Hero,DHER.DE
2025-05-30,25.3700008392334,Delivery Hero,DHER.DE
2025-06-02,24.68000030517578,Delivery Hero,DHER.DE
2025-01-02,16.353187561035156,Deutsche Bank,DBK.DE
2025-01-03,16.50885772705078,Deutsche Bank,DBK.DE
2025-01-06,16.563343048095703,Deutsche Bank,DBK.DE
2025-01-07,16.411563873291016,Deutsche Bank,DBK.DE
2025-01-08,16.36680793762207,Deutsche Bank,DBK.DE
2025-01-09,16.672311782836914,Deutsche Bank,DBK.DE
2025-01-10,16.633394241333008,Deutsche Bank,DBK.DE
2025-01-13,16.56723403930664,Deutsche Bank,DBK.DE
2025-01-14,17.121809005737305,Deutsche Bank,DBK.DE
2025-01-15,17.68416976928711,Deutsche Bank,DBK.DE
2025-01-16,17.707521438598633,Deutsche Bank,DBK.DE
2025-01-17,18.014970779418945,Deutsche Bank,DBK.DE
2025-01-20,18.297122955322266,Deutsche Bank,DBK.DE
2025-01-21,18.297122955322266,Deutsche Bank,DBK.DE
2025-01-22,18.262096405029297,Deutsche Bank,DBK.DE
2025-01-23,18.53451919555664,Deutsche Bank,DBK.DE
2025-01-24,18.53451919555664,Deutsche Bank,DBK.DE
2025-01-27,18.443063735961918,Deutsche Bank,DBK.DE
2025-01-28,18.729108810424805,Deutsche Bank,DBK.DE
2025-01-29,18.99569320678711,Deutsche Bank,DBK.DE
2025-01-30,18.38468742370605,Deutsche Bank,DBK.DE
2025-01-31,18.42749786376953,Deutsche Bank,DBK.DE
2025-02-03,17.847623825073242,Deutsche Bank,DBK.DE
2025-02-04,17.726978302001953,Deutsche Bank,DBK.DE
2025-02-05,17.584928512573242,Deutsche Bank,DBK.DE
2025-02-06,18.176477432250977,Deutsche Bank,DBK.DE
2025-02-07,18.088912963867188,Deutsche Bank,DBK.DE
2025-02-10,18.088912963867188,Deutsche Bank,DBK.DE
2025-02-11,18.28350067138672,Deutsche Bank,DBK.DE
2025-02-12,18.701866149902344,Deutsche Bank,DBK.DE
2025-02-13,18.643489837646484,Deutsche Bank,DBK.DE
2025-02-14,18.725215911865234,Deutsche Bank,DBK.DE
2025-02-17,19.15914726257324,Deutsche Bank,DBK.DE
2025-02-18,19.42962455749512,Deutsche Bank,DBK.DE
2025-02-19,18.958723068237305,Deutsche Bank,DBK.DE
2025-02-20,18.845861434936523,Deutsche Bank,DBK.DE
2025-02-21,19.11050033569336,Deutsche Bank,DBK.DE
2025-02-24,19.186389923095703,Deutsche Bank,DBK.DE
2025-02-25,19.56097221374512,Deutsche Bank,DBK.DE
2025-02-26,20.33445930480957,Deutsche Bank,DBK.DE
2025-02-27,19.945283889770508,Deutsche Bank,DBK.DE
2025-02-28,20.164196014404297,Deutsche Bank,DBK.DE
2025-03-03,20.38310813903809,Deutsche Bank,DBK.DE
2025-03-04,18.834184646606445,Deutsche Bank,DBK.DE
2025-03-05,21.16145896911621,Deutsche Bank,DBK.DE
2025-03-06,21.857112884521484,Deutsche Bank,DBK.DE
2025-03-07,21.49712371826172,Deutsche Bank,DBK.DE
2025-03-10,20.699312210083008,Deutsche Bank,DBK.DE
2025-03-11,20.441484451293945,Deutsche Bank,DBK.DE
2025-03-12,20.93768310546875,Deutsche Bank,DBK.DE
2025-03-13,20.73336601257324,Deutsche Bank,DBK.DE
2025-03-14,21.45820617675781,Deutsche Bank,DBK.DE
2025-03-17,21.3463191986084,Deutsche Bank,DBK.DE
2025-03-18,22.256017684936523,Deutsche Bank,DBK.DE
2025-03-19,22.1003475189209,Deutsche Bank,DBK.DE
2025-03-20,21.652793884277344,Deutsche Bank,DBK.DE
2025-03-21,21.6771183013916,Deutsche Bank,DBK.DE
2025-03-24,21.6771183013916,Deutsche Bank,DBK.DE
2025-03-25,22.72303009033203,Deutsche Bank,DBK.DE
2025-03-26,22.479793548583984,Deutsche Bank,DBK.DE
2025-03-27,22.226829528808597,Deutsche Bank,DBK.DE
2025-03-28,21.584688186645508,Deutsche Bank,DBK.DE
2025-03-31,21.229564666748047,Deutsche Bank,DBK.DE
2025-04-01,21.647930145263672,Deutsche Bank,DBK.DE
2025-04-02,21.76954841613769,Deutsche Bank,DBK.DE
2025-04-03,20.26635360717773,Deutsche Bank,DBK.DE
2025-04-04,18.28544807434082,Deutsche Bank,DBK.DE
2025-04-07,17.582984924316406,Deutsche Bank,DBK.DE
2025-04-08,18.29906845092773,Deutsche Bank,DBK.DE
2025-04-09,17.46428680419922,Deutsche Bank,DBK.DE
2025-04-10,18.71354103088379,Deutsche Bank,DBK.DE
2025-04-11,18.783592224121094,Deutsche Bank,DBK.DE
2025-04-14,19.765291213989254,Deutsche Bank,DBK.DE
2025-04-15,20.276084899902344,Deutsche Bank,DBK.DE
2025-04-16,20.25176048278809,Deutsche Bank,DBK.DE
2025-04-17,20.11554718017578,Deutsche Bank,DBK.DE
2025-04-22,20.43661880493164,Deutsche Bank,DBK.DE
2025-04-23,21.35604858398437,Deutsche Bank,DBK.DE
2025-04-24,21.472801208496094,Deutsche Bank,DBK.DE
2025-04-25,21.88143539428711,Deutsche Bank,DBK.DE
2025-04-28,21.8084659576416,Deutsche Bank,DBK.DE
2025-04-29,22.907888412475582,Deutsche Bank,DBK.DE
2025-04-30,22.3581771850586,Deutsche Bank,DBK.DE
2025-05-02,22.86897087097168,Deutsche Bank,DBK.DE
2025-05-05,23.306793212890625,Deutsche Bank,DBK.DE
2025-05-06,23.06355857849121,Deutsche Bank,DBK.DE
2025-05-07,22.941940307617188,Deutsche Bank,DBK.DE
2025-05-08,23.073287963867188,Deutsche Bank,DBK.DE
2025-05-09,23.51111221313477,Deutsche Bank,DBK.DE
2025-05-12,24.012176513671875,Deutsche Bank,DBK.DE
2025-05-13,24.06082344055176,Deutsche Bank,DBK.DE
2025-05-14,24.06082344055176,Deutsche Bank,DBK.DE
2025-05-15,24.4937801361084,Deutsche Bank,DBK.DE
2025-05-16,24.270004272460938,Deutsche Bank,DBK.DE
2025-05-19,24.5910758972168,Deutsche Bank,DBK.DE
2025-05-20,24.53756332397461,Deutsche Bank,DBK.DE
2025-05-21,24.809988021850582,Deutsche Bank,DBK.DE
2025-05-22,24.44999885559082,Deutsche Bank,DBK.DE
2025-05-23,24.084999084472656,Deutsche Bank,DBK.DE
2025-05-26,24.540000915527344,Deutsche Bank,DBK.DE
2025-05-27,24.799999237060547,Deutsche Bank,DBK.DE
2025-05-28,24.309999465942383,Deutsche Bank,DBK.DE
2025-05-29,24.40999984741211,Deutsche Bank,DBK.DE
2025-05-30,24.61000061035156,Deutsche Bank,DBK.DE
2025-06-02,24.225000381469727,Deutsche Bank,DBK.DE
2025-01-02,220.6005706787109,Deutsche Börse,DB1.DE
2025-01-03,218.8263092041016,Deutsche Börse,DB1.DE
2025-01-06,217.15060424804688,Deutsche Börse,DB1.DE
2025-01-07,219.6148681640625,Deutsche Börse,DB1.DE
2025-01-08,222.6705474853516,Deutsche Börse,DB1.DE
2025-01-09,225.43051147460935,Deutsche Börse,DB1.DE
2025-01-10,222.27626037597656,Deutsche Börse,DB1.DE
2025-01-13,222.6705474853516,Deutsche Börse,DB1.DE
2025-01-14,225.43051147460935,Deutsche Börse,DB1.DE
2025-01-15,225.92337036132807,Deutsche Börse,DB1.DE
2025-01-16,225.82481384277344,Deutsche Börse,DB1.DE
2025-01-17,225.82481384277344,Deutsche Börse,DB1.DE
2025-01-20,225.82481384277344,Deutsche Börse,DB1.DE
2025-01-21,225.82481384277344,Deutsche Börse,DB1.DE
2025-01-22,231.54188537597656,Deutsche Börse,DB1.DE
2025-01-23,231.4433135986328,Deutsche Börse,DB1.DE
2025-01-24,231.4433135986328,Deutsche Börse,DB1.DE
2025-01-27,234.4004364013672,Deutsche Börse,DB1.DE
2025-01-28,235.0904235839844,Deutsche Börse,DB1.DE
2025-01-29,234.4004364013672,Deutsche Börse,DB1.DE
2025-01-30,237.25897216796875,Deutsche Börse,DB1.DE
2025-01-31,234.9918365478516,Deutsche Börse,DB1.DE
2025-02-03,236.47039794921875,Deutsche Börse,DB1.DE
2025-02-04,236.86468505859372,Deutsche Börse,DB1.DE
2025-02-05,237.75181579589844,Deutsche Börse,DB1.DE
2025-02-06,237.4561004638672,Deutsche Börse,DB1.DE
2025-02-07,237.160400390625,Deutsche Börse,DB1.DE
2025-02-10,237.160400390625,Deutsche Börse,DB1.DE
2025-02-11,238.2446746826172,Deutsche Börse,DB1.DE
2025-02-12,241.69464111328125,Deutsche Börse,DB1.DE
2025-02-13,245.24317932128903,Deutsche Börse,DB1.DE
2025-02-14,241.2017822265625,Deutsche Börse,DB1.DE
2025-02-17,241.69464111328125,Deutsche Börse,DB1.DE
2025-02-18,244.848876953125,Deutsche Börse,DB1.DE
2025-02-19,244.65174865722656,Deutsche Börse,DB1.DE
2025-02-20,243.76461791992188,Deutsche Börse,DB1.DE
2025-02-21,242.87747192382807,Deutsche Börse,DB1.DE
2025-02-24,241.30035400390625,Deutsche Börse,DB1.DE
2025-02-25,242.77891540527344,Deutsche Börse,DB1.DE
2025-02-26,248.39743041992188,Deutsche Börse,DB1.DE
2025-02-27,249.08741760253903,Deutsche Börse,DB1.DE
2025-02-28,247.60885620117188,Deutsche Börse,DB1.DE
2025-03-03,253.62164306640625,Deutsche Börse,DB1.DE
2025-03-04,251.3545379638672,Deutsche Börse,DB1.DE
2025-03-05,252.24166870117188,Deutsche Börse,DB1.DE
2025-03-06,252.24166870117188,Deutsche Börse,DB1.DE
2025-03-07,253.62164306640625,Deutsche Börse,DB1.DE
2025-03-10,259.43731689453125,Deutsche Börse,DB1.DE
2025-03-11,256.7759094238281,Deutsche Börse,DB1.DE
2025-03-12,259.6344299316406,Deutsche Börse,DB1.DE
2025-03-13,260.1272888183594,Deutsche Börse,DB1.DE
2025-03-14,266.1401062011719,Deutsche Börse,DB1.DE
2025-03-17,266.1401062011719,Deutsche Börse,DB1.DE
2025-03-18,266.9286499023437,Deutsche Börse,DB1.DE
2025-03-19,268.11151123046875,Deutsche Börse,DB1.DE
2025-03-20,262.49298095703125,Deutsche Börse,DB1.DE
2025-03-21,263.380126953125,Deutsche Börse,DB1.DE
2025-03-24,263.380126953125,Deutsche Börse,DB1.DE
2025-03-25,262.69012451171875,Deutsche Börse,DB1.DE
2025-03-26,260.9158630371094,Deutsche Börse,DB1.DE
2025-03-27,264.5629577636719,Deutsche Börse,DB1.DE
2025-03-28,267.7172241210937,Deutsche Börse,DB1.DE
2025-03-31,268.2100830078125,Deutsche Börse,DB1.DE
2025-04-01,271.857177734375,Deutsche Börse,DB1.DE
2025-04-02,272.74432373046875,Deutsche Börse,DB1.DE
2025-04-03,276.39141845703125,Deutsche Börse,DB1.DE
2025-04-04,256.480224609375,Deutsche Börse,DB1.DE
2025-04-07,243.96176147460935,Deutsche Börse,DB1.DE
2025-04-08,255.9873504638672,Deutsche Börse,DB1.DE
2025-04-09,247.60885620117188,Deutsche Börse,DB1.DE
2025-04-10,257.564453125,Deutsche Börse,DB1.DE
2025-04-11,261.6058654785156,Deutsche Börse,DB1.DE
2025-04-14,264.168701171875,Deutsche Börse,DB1.DE
2025-04-15,264.168701171875,Deutsche Börse,DB1.DE
2025-04-16,265.4501037597656,Deutsche Börse,DB1.DE
2025-04-17,267.52008056640625,Deutsche Börse,DB1.DE
2025-04-22,273.4342956542969,Deutsche Börse,DB1.DE
2025-04-23,276.1943054199219,Deutsche Börse,DB1.DE
2025-04-24,276.88427734375,Deutsche Börse,DB1.DE
2025-04-25,278.7571105957031,Deutsche Börse,DB1.DE
2025-04-28,273.73004150390625,Deutsche Börse,DB1.DE
2025-04-29,273.73004150390625,Deutsche Börse,DB1.DE
2025-04-30,279.4471130371094,Deutsche Börse,DB1.DE
2025-05-02,285.26275634765625,Deutsche Börse,DB1.DE
2025-05-05,288.811279296875,Deutsche Börse,DB1.DE
2025-05-06,287.5298767089844,Deutsche Börse,DB1.DE
2025-05-07,286.9384460449219,Deutsche Börse,DB1.DE
2025-05-08,282.8970642089844,Deutsche Börse,DB1.DE
2025-05-09,284.967041015625,Deutsche Börse,DB1.DE
2025-05-12,276.489990234375,Deutsche Börse,DB1.DE
2025-05-13,275.79998779296875,Deutsche Börse,DB1.DE
2025-05-14,275.79998779296875,Deutsche Börse,DB1.DE
2025-05-15,280.1000061035156,Deutsche Börse,DB1.DE
2025-05-16,284.29998779296875,Deutsche Börse,DB1.DE
2025-05-19,284.8999938964844,Deutsche Börse,DB1.DE
2025-05-20,286.0,Deutsche Börse,DB1.DE
2025-05-21,288.79998779296875,Deutsche Börse,DB1.DE
2025-05-22,287.5,Deutsche Börse,DB1.DE
2025-05-23,287.29998779296875,Deutsche Börse,DB1.DE
2025-05-26,288.79998779296875,Deutsche Börse,DB1.DE
2025-05-27,288.79998779296875,Deutsche Börse,DB1.DE
2025-05-28,286.0,Deutsche Börse,DB1.DE
2025-05-29,283.70001220703125,Deutsche Börse,DB1.DE
2025-05-30,286.6000061035156,Deutsche Börse,DB1.DE
2025-06-02,283.79998779296875,Deutsche Börse,DB1.DE
2025-01-02,32.27641296386719,Deutsche Post,DHL.DE
2025-01-03,32.03852844238281,Deutsche Post,DHL.DE
2025-01-06,32.552364349365234,Deutsche Post,DHL.DE
2025-01-07,32.81879806518555,Deutsche Post,DHL.DE
2025-01-08,32.9139518737793,Deutsche Post,DHL.DE
2025-01-09,32.3525390625,Deutsche Post,DHL.DE
2025-01-10,32.124168395996094,Deutsche Post,DHL.DE
2025-01-13,31.90531349182129,Deutsche Post,DHL.DE
2025-01-14,31.44857215881348,Deutsche Post,DHL.DE
2025-01-15,32.79024887084961,Deutsche Post,DHL.DE
2025-01-16,33.10426330566406,Deutsche Post,DHL.DE
2025-01-17,33.760826110839844,Deutsche Post,DHL.DE
2025-01-20,34.341270446777344,Deutsche Post,DHL.DE
2025-01-21,33.836952209472656,Deutsche Post,DHL.DE
2025-01-22,33.28505325317383,Deutsche Post,DHL.DE
2025-01-23,33.63712310791016,Deutsche Post,DHL.DE
2025-01-24,33.941619873046875,Deutsche Post,DHL.DE
2025-01-27,34.1033821105957,Deutsche Post,DHL.DE
2025-01-28,34.37933349609375,Deutsche Post,DHL.DE
2025-01-29,34.03677749633789,Deutsche Post,DHL.DE
2025-01-30,33.36117935180664,Deutsche Post,DHL.DE
2025-01-31,33.123294830322266,Deutsche Post,DHL.DE
2025-02-03,32.62849044799805,Deutsche Post,DHL.DE
2025-02-04,32.704612731933594,Deutsche Post,DHL.DE
2025-02-05,32.68558120727539,Deutsche Post,DHL.DE
2025-02-06,33.694217681884766,Deutsche Post,DHL.DE
2025-02-07,33.11377716064453,Deutsche Post,DHL.DE
2025-02-10,33.561004638671875,Deutsche Post,DHL.DE
2025-02-11,33.751312255859375,Deutsche Post,DHL.DE
2025-02-12,33.6847038269043,Deutsche Post,DHL.DE
2025-02-13,35.17863082885742,Deutsche Post,DHL.DE
2025-02-14,34.84558868408203,Deutsche Post,DHL.DE
2025-02-17,35.07395935058594,Deutsche Post,DHL.DE
2025-02-18,35.16911315917969,Deutsche Post,DHL.DE
2025-02-19,34.60770034790039,Deutsche Post,DHL.DE
2025-02-20,34.78849792480469,Deutsche Post,DHL.DE
2025-02-21,35.054927825927734,Deutsche Post,DHL.DE
2025-02-24,35.65440368652344,Deutsche Post,DHL.DE
2025-02-25,35.52118682861328,Deutsche Post,DHL.DE
2025-02-26,36.13017654418945,Deutsche Post,DHL.DE
2025-02-27,35.61634063720703,Deutsche Post,DHL.DE
2025-02-28,35.86374282836914,Deutsche Post,DHL.DE
2025-03-03,36.52030944824219,Deutsche Post,DHL.DE
2025-03-04,35.39748764038086,Deutsche Post,DHL.DE
2025-03-05,36.89141082763672,Deutsche Post,DHL.DE
